,label,url,title,date,author,categories,content,last_scraped
10,['FALTA DE SERVICIO'],https://elpitazo.net/los-llanos/denuncian-discriminacion-en-distribucion-de-agua-con-camiones-cisternas-en-san-carlos/,Denuncian discriminación en distribución de agua con camiones cisternas en San Carlos,"23 mayo, 2019 2:03 pm",Redacción El Pitazo,,"-  Arturo Rodríguez | El Pitazo San Carlos.- Las comunidades de los municipios San Carlos, Tinaco, Tinaquillo, Rómulo Gallegos y Ricaurte, en el estado Cojedes, tienen más de un mes sin servicio de agua potable. Los habitantes señalan que las autoridades regionales no brindan información veraz sobre la gravedad del problema. Carla Urbina, vecina del sector San Ramón de San Carlos, denunció que los pocos camiones cisternas que existen en el municipio, priorizan al urbanismo conocido como la Villa Cubana, adyacente a la Universidad Deportiva del Sur (Udesur), habitado en su mayoría por entrenadores deportivos y médicos cubanos. LEE TAMBIÉN:  CADA 30 DÍAS RECIBEN AGUA COMUNIDADES DE LOS TEQUES La denunciante informó que ha presenciado episodios de discriminación en ese urbanismo durante la distribución de agua, debido a que los conductores de los camiones alegan que por órdenes superiores deben abastecer primero los tanques y tobos de los entrenadores y médicos cubanos. Agregó que habitualmente el agua del camión se acaba antes de surtir a los demás habitantes del sector, pero ante la presión de la comunidad, los choferes expresan que saldrán a buscar más agua para regresar al urbanismo, pero estos incumplen, acción que ha provocado malestar en los vecinos. Hace dos semanas, la Gobernación de Cojedes, anunció la activación de un plan de contingencia para el suministro de agua potable mediante camiones cisternas, pero en la localidad solo existen alrededor de cinco de estos vehículos, cantidad insuficiente para abastecer a la población. ",
11,"['FALTA DE SERVICIO', 'ALTO COSTO SERVICIO']",https://elpitazo.net/occidente/habitantes-de-la-guajira-claman-por-agua-potable/,Habitantes de La Guajira claman por agua potable,"3 junio, 2019 11:33 am",Eira González,"etiquetas, Agua potable, La Guajira","- La Guajira.- El acueducto El Brillante, en el municipio Guajira del estado Zulia, está fuera de servicio a pesar de los varios anuncios de reactivación e inversión de recursos hechos por las autoridades; los esfuerzos han sido en vano, pues la crisis se acentúa cada día más. Indira Fernández, alcaldesa del municipio, tuvo como principal promesa de campaña que todas las comunidades tendrían agua potable por tubería, pero esta es la fecha que el pueblo sigue clamando por agua potable.  LEE TAMBIÉN:   DENUNCIAN VENTA DE 20 LITROS DE COMBUSTIBLE EN 65.000 BOLÍVARES EN LA GUAJIRA «Ya estamos cansados de escuchar las promesas falsas del Gobierno. Me acuerdo cuando Indira estaba haciendo campaña por mi comunidad; nos dijo que íbamos a tener agua las 24 horas. Hoy estamos pagando 60.000 bolívares por un tanque de agua y muchas familias no tienen la manera y acuden a los jagüeyes», manifestó Ingrid Montiel, habitante del municipio.  Familias de Guarero, La Y, Calle Larga, Potreritos y La Esperanza se ven obligados acudir a los jagüeyes a tomar el agua sucia y a utilizarla en sus hogares. Las infecciones no se han hecho esperar, sobre todo en los más pequeños, quienes presentan diarrea, vómitos, fiebre y escabiosis, por mencionar algunos males. Teresa González, habitante de La Guajira, señaló que está agradecida con Maleiwa (Dios) porque empezó a llover en la zona fronteriza: «Empezamos a almacenar agua de lluvia porque no tengo la manera de comprar una pipa de agua. La situación del agua potable es algo muy alarmante, pero lo más triste es que nadie nos da respuesta». En la actualidad solo hay cinco camiones cisternas que son manejados por las comunas y no dan abasto para atender las cuatros parroquias del municipio Guajira.  ",
12,"['PROTESTA TIEMPO PARA ADQUIRIR SERVICIO', 'METODO ALTERNATIVO PARA COCINAR']",https://elpitazo.net/oriente/usuarios-protestaron-para-exigir-venta-de-gas-en-cilindro-en-el-tigre/,Usuarios protestaron para exigir venta de gas en cilindro en El Tigre,"3 junio, 2019 6:26 pm",Marinelid Marcano,"etiquetas, El Tigre, Venta de gas","- El Tigre.- Una protesta se registró en la planta de Pdvsa Gas Comunal en El Tigre, en el sur de Anzoátegui, donde los usuarios exigen la venta del combustible en cilindros sin tener que pasar horas y hasta días de espera para comprarlo. Este lunes, 3 de junio, un grupo de vecinos que aguardaban desde  la madrugada para comprar la bombona decidió cerrar la vía frente a la planta en el sector conocido como La Bandera, para exigir que les vendieran gas. Orangel Requena, habitante del sector Humberto Simomovi de Guanipa, señaló que desde el viernes estaba en cola para comprar gas.  «El viernes estuve hasta las 2:00 pm y no vendieron porque supuestamente se había dañado la bomba para recargar las bombonas. El sábado fue lo mismo, pase toda la mañana y no vendieron porque no había gas y ayer (domingo) los camiones salieron a vender a las bodegas porque a ellos les resulta mejor«, dijo. Requena precisó que este lunes salieron dos camiones: uno de ellos hacia una urbanización y no vendieron a las personas en cola. LEE TAMBIÉN:   POR 3.600 DÓLARES HIJA ASESINA A SU PADRE EN CAGUA, ARAGUA  «Nos dijeron que a las 9:00 am llegaría la cisterna con el gas y ya es mediodía y nada todavía. Vino la policía y el Conas porque trancamos la vía, pero no atienden nuestra demanda», agregó. Otro de los que hacía cola, Jorge Díaz, una persona con discapacidad, contó que el sábado permaneció hasta las 3:00 pm frente a la planta con la esperanza de comprar la bombona sin lograr su objetivo. «Hoy vine y es lo mismo. Ya llevo ocho días que en mi casa cocinan en leña porque no tenemos gas y es un problema comprar», acotó. Los encargados de la planta le informaron a los usuarios que el problema que existe es que la planta de José abastece actualmente de gas a todo el país; por eso presentan fallas en el suministro y la distribución. ",
13,['FALTA DE SERVICIO'],https://elpitazo.net/centro/por-falta-de-gas-suspenden-atencion-de-ninos-desnutridos-en-cojedes/,Por falta de gas suspenden atención de niños desnutridos en Cojedes,"3 julio, 2019 9:32 am",Alexander Olvera,"etiquetas, Cojedes, Falta de gas, Niños desnutridos, Salud","- San Carlos.- Desde hace más de una semana cerca de 20 niños que reciben atención médica en la Fundación Amigos del Niño Desnutrido (Fundanides) en San Carlos, estado Cojedes, fueron enviados a sus casas porque la institución no tiene gas para cocinar los alimentos. LEE TAMBIÉN:  164 NIÑOS DESNUTRIDOS DETECTÓ CÁRITAS CARÚPANO EN ENERO Y FEBRERO   De acuerdo con información recabada, la directiva de esa institución fue hasta la planta de gas y allí le informaron que no tenían orden de llenar los cilindros, pues solo contaban con una reserva que pertenecía a la Zona Operativa de Defensa Integral (Zodi).  En el centro de salud hay niños de casi todos los municipios del estado, que no han podido continuar con su tratamiento. Trascendió que luego de varios intentos de la directiva, los cilindros fueron aceptados en la planta de llenado, pero hasta el momento no saben cuándo serán devueltos a la institución.  Los padres y representantes esperan que Fundanides nuevamente esté operativa, porque sus hijos reciben una atención integral de un equipo multidisciplinario que ayuda en su recuperación, pues en su mayoría no cuentan con recursos suficientes para costear los tratamientos.  ",
14,['PROTESTA FALTA DEL SERVICIO'],https://elpitazo.net/occidente/valeranos-protestan-por-falta-de-agua-desde-hace-25-dias/,Valeranos protestan por falta de agua desde hace 25 días,"4 junio, 2019 12:23 pm",María Danieri,"etiquetas, Crisis en Venezuela, Sin agua potable, Sin servicios, Trujillo, Valera","- Valera- Tres horas estuvo cerrado el tráfico entre el centro y la zona norte, del municipio Valera, en el estado Trujillo, debido a una protesta por falta de agua.  Habitantes de los sectores de Plata III, Plata IV, San Luis y Las Lomas, denunciaron tener más de 25 días sin recibir gota alguna por tuberías. Los manifestantes usaron las piedras de la Plaza Las Banderas para cerrar tres accesos de la Redoma e impedir la salida y entrada de vehículos.  Esto para exigir a la Hidrológica de los Andes (Hidroandes) una solución eficaz a su problema. LEE TAMBIÉN:  LA FALTA DE LUZ ENFERMA A LA SALUD Cristian Barrios, uno de los manifestantes, expresó que ha sobrevivido con agua de lluvia, como se ha hecho costumbre para sus vecinos de Plata III.  Explicó que las Fuerzas Armadas Policiales del estado Trujillo (Fapet) arribaron a los pocos minutos y les pidieron abrir el paso, a cambio de camiones cisterna, a cargo del Emao. «La solución a priori que ellos nos están ofreciendo son los camiones cisterna, pero nosotros lo vamos a considerar debido a la problemática, pues hay mucha gente vulnerable que necesita agua», expresó Barrios, minutos antes de reabrir el paso, a las 10:00 am de este martes, 4 de junio. Barrios explicó que el número de familias afectadas con la sequía oscila de 2.000 a 4.000 familias. La ingeniera Karina Balza, del Emao, conversó con la comunidad y les prometió el envío de dos camiones cisternas. Les dijo que no hay más, pues otros seis camiones atienden al hospital, las escuelas y los CDI del municipio. Bajo el nombre de «Plan Cayapa», comentó a la comunidad, despliegan un plan de contingencia.  No obstante, para algunos de los presentes, esto no es suficiente para todos, pues los choferes apenas hacen dos viajes. La solución es el restablecimiento del servicio por tuberías. Jenny Yépez, habitante de una vereda del sector Plata IV, comentó que ese plan estuvo el pasado sábado en su sector, pero no pudo llenar su tanque, debido a que los cisternas no contaban con mangueras suficientemente largas para llegar a su vivienda.  «Solo llené los baldes pequeños y no me duraron nada. Ya no tengo agua. Ahora dicen que no irán a Plata IV porque fueron el sábado. No es justo, todos estamos necesitados» relató Yépez. En su cuenta oficial de Twitter, Hidroandes ha reportado la paralización de la planta potabilizadora, debido a altos niveles de sedimentos arrastrados por la lluvia. En consecuencia, comunidades de Valera y San Rafael de Carvajal tienen más de 20 días sin el suministro.  ",
15,['FALTA DE SERVICIO'],https://elpitazo.net/guayana/puerto-ordaz-y-ciudad-bolivar-reportan-fallas-en-el-servicio-del-agua/,Puerto Ordaz y Ciudad Bolívar reportan fallas en el servicio del agua,"5 junio, 2019 7:35 pm",Gladylis Flores,,"- Ciudad Guayana.- Fallas en el suministro de agua potable afecta a gran parte de Puerto Ordaz, estado Bolívar, desde el martes en la mañana, según denunciaron usuarios.  La Hidrológica del Bolívar (Hidrobolívar) anunció a través de las redes sociales que trabajaban en una fuga en tubería de la avenida Norte-Sur 7 de Puerto Ordaz, lo que ha dejado sin servicio a la parroquia Unare y la zona industrial.  Mientras que el resto de las parroquias continúan sin servicio eléctrico, debido a fallas en las bombas.  «Las fallas del agua son constantes estén o no estén reparando. En Unare nunca hay agua en las tardes, así que tampoco es mucha la diferencia. Jamás han dicho que sucede y porqué hay tanta falta», comentó Luis Hernández, vecino del sector Unare I en Puerto Ordaz.  En Ciudad Bolívar las fallas también son constantes. El Casco Histórico de la capital del estado tiene dos semanas sin el servicio de agua potable aunque han exigido solución a la hidrológica a través de comunicados no han obtenido respuestas.  «Hace dos semanas cuando inició la falla fuerte dirigimos una comunicación a Hidrobolívar y no nos han dicho nada. Solo vemos agua de lluvia«, reclamó Andrea Zambrano, vecina del Casco Histórico.  LEE TAMBIÉN:  ESCASEZ DE GASOLINA COMPLICA TRABAJO DE MINEROS ARTESANALES EN BOLÍVAR  ",
16,"['ENEFERMEDAD ASOCIADA', 'PROTESTA FALTA DEL SERVICIO']",https://elpitazo.net/centro/habitantes-de-tinaquillo-y-tinaco-cierran-la-troncal-005-por-falta-de-gas-domestico/,Habitantes de Tinaquillo y Tinaco cierran la Troncal 005 por falta de gas doméstico,"5 junio, 2019 2:03 pm",Redacción El Pitazo,"etiquetas, Cojedes, Gas doméstico, Sin gas, Sin servicios, Tinaquillo","- Por Arturo Rodríguez  San Carlos. Este miércoles 5 de junio, alrededor de las 10:00 am, los habitantes de los sectores San Luis de Tinaco y Los Apamates de Tinaquillo, en el estado Cojedes, cerraron de forma simultánea la Troncal 005 en sus respectivos sectores, como medida de protesta por la falta del servicio de gas doméstico. Los manifestantes se atravesaron en ambos sentidos de la vía y con piedras y ramas obstaculizaron el tránsito vehicular, situación que generó largas colas en ambos sentidos viales que comunican a la región central del país con la región de los llanos. LEE TAMBIÉN:  LA FALTA DE LUZ ENFERMA A LA SALUD Los afectados denunciaron que tienen meses sin servicio de gas en sus comunidades, debido al irregular suministro de las plantas distribuidoras locales, informaron que están cansados de cocinar con leña y que este método ha afectado la salud de los niños y ancianos que habitan en las viviendas. Señalaron que los trabajadores de la planta de gas de Tinaco han informado que no tienen gas, lo cual ha agravado el problema en el municipio.  Dijeron que las autoridades regionales conocen del problema, pero no han buscado resolverlo. Advirtieron que de mantenerse la falta de gas doméstico en sus comunidades, continuarán realizando acciones de calle como lo han venido haciendo desde hace dos meses. La gobernadora de Cojedes, Margaud Godoy, asistió el lunes 3 de junio a una reunión entre gobernadores y el presidente de Gas Comunal, Frank Coello, en busca de estrategias que normalicen la distribución de gas en las entidades. ",
17,['ALTO COSTO SERVICIO'],https://elpitazo.net/oriente/venden-gas-domestico-con-sobreprecio-en-sucre/,Venden gas doméstico con sobreprecio en Sucre,"6 junio, 2019 9:37 am",Jesús González,"etiquetas, Cumaná, Gas, Sucre","- Cumaná.- Ante las constantes fallas en la distribución del gas doméstico en la capital del estado Sucre, las personas tienen que pagar diariamente altas sumas de dinero para adquirir una bombona en la planta de Gas Comunal, ubicada en el sector Los Molinos. Además del sobreprecio en la venta de los cilindros, los cumaneses hacen largas colas bajo el sol para comprarlos y cancelar con billetes de 100 a 500 bolívares, porque los trabajadores de esta empresa del Gobierno no reciben billetes de 10, 20 y 50 bolívares. LEE TAMBIÉN:  EN SUCRE LOS HABITANTES DE LA CASIMBA Y BEBEDERO TIENEN DOS MESES SIN RECIBIR EL CLAP  «Los choferes y vendedores colocan el precio que quieran a las bombonas de gas. Los trabajadores de la empresa especulan con el precio. Si cobran por una bombona de 18 kilos 1.500 bolívares aquí, ¿cuánto cobrarán en el camión?, se pregunta Arturo Gómez, habitante de la calle Cajigal de Cumaná. Aseguró que ante las fallas y falta de distribución de este servicio en las comunidades, el negocio de los trabajadores de la empresa es que las personas se trasladen hasta la planta de Gas Comunal para especular con el costo de los cilindros.  “La bombona de 10 kilos tiene un precio de 10 bolívares y la de 18 kilos 50. Las personas tienen que cancelar 1.000 y 1.500 bolívares”, alertó Gómez, quien añadió que al monto que deben pagar para adquirirlas se le suma el de transporte.  Las personas que van a comprar bombonas de gas doméstico a la planta de Gas Comunal denunciaron que los trabajadores de esta compañía solo aceptan billetes de alta denominación.  “Solo billetes de 100 a 500. ¿Qué pasa con el cono monetario vigente? Hay familias que consumen dos bombonas al mes”, dijo Carlos González. González hizo un llamado al gerente de la empresa de Gas Comunal en la entidad, Yoel Morao, para que «ponga coto a esta situación que afecta a miles de personas que diariamente compran el producto. ¿Pdvsa no es del pueblo?» ",
18,['FALTA DE SERVICIO'],https://elpitazo.net/los-llanos/denunciaron-falta-de-telefonia-fija-e-internet-en-san-carlos-y-tinaquillo/,Denunciaron falta de telefonía fija e Internet en San Carlos y Tinaquillo,"6 junio, 2019 6:48 pm",Redacción El Pitazo,,"-  Arturo Rodríguez  San Carlos.- Habitantes de los municipios San Carlos y Tinaquillo, en el estado Cojedes, han denunciado durante las últimas tres semanas, a través de los programas de radio regionales, la falta de servicio de telefonía fija e Internet en sus comunidades. En San Carlos, los vecinos de la entrada de Cantaclaro y del callejón de Las Tejitas, denunciaron que tienen más de dos años sin estos servicios debido al hurto de cables y conectores, ocurrido a mediados del año 2017. Informaron que a pesar de gestionar el reclamo en la oficina municipal de Cantv, los empleados de la empresa estatal de telecomunicaciones se han limitado a responder que no tienen el tipo de cable necesario para restituir el servicio. Las entidades bancarias también han sido afectadas. Desde el pasado jueves 30 de mayo, la agencia del Banco Provincial ubicada en la avenida Ricaurte de San Carlos, no ha abierto sus puertas por falta de líneas de comunicación, a pesar de que la sede principal de Cantv se encuentra a escasos 100 metros. Por su parte, en el municipio Tinaquillo, los habitantes de las urbanizaciones Villas de Santa María y San Isidro, han sido los más afectados con más de dos años sin Internet, ni telefonía fija. Durante el mes de mayo, hubo denuncias de hurtos de cables y daños a cajetillas en la avenida Miranda, sector Puente Amarillo y zona industrial de Tinaquillo. Una denunciante informó que un trabajador de Cantv dijo que de ser restituidos los servicios, los vecinos debían implementar sistemas de seguridad porque probablemente los delincuentes tardarían pocos días en hurtar los equipos. La afectada exhortó a los cuerpos de seguridad de Cojedes a realizar patrullaje preventivo que eviten este tipo de acciones delictivas que perjudican a la población. ",
19,['FALTA DE SERVICIO'],https://elpitazo.net/occidente/seis-horas-electricidad-familias-yaracuy/,Hasta seis horas sin electricidad pasan familias de Santa Fe en el estado Yaracuy,"6 junio, 2019 6:43 pm",Johana Prieto Andrade,"etiquetas, Crisis eléctrica","- San Felipe. Para los vecinos del sector Santa Fe, en el municipio San Felipe del estado Yaracuy, pasar 24 horas con luz eléctrica es algo de extrañar. Diariamente el servicio es interrumpido hasta por seis horas. Los vecinos en su desconcierto ya no saben cuándo deben o no desconectar sus aparatos eléctricos, pues en la comunidad el cronograma de racionamiento eléctrico no se respeta. Fabianna Gentile, habitante, comentó a El Pitazo que la suspensión de la luz eléctrica se hace a diferentes horas. «Un día nos cortan la luz en la mañana y otros días por las tardes o sino por las noches. Aquí en Santa Fe, el problema con este servicio es desesperante», dijo la ciudadana. Pero no solo la suspensión del servicio de luz eléctrica afecta a la comunidad de Santa Fe, pues la falta de agua, aseo urbano, gas doméstico y la distribución irregular de combos alimenticios también son un ‘dolor de cabeza’ para estas familias. LEE TAMBIÉN:  SU FAMILIA VIO CÓMO LAS FAES LE DIO TRES TIROS FRENTE A SU CASA Yesenia Medina, vecina, denunció que el aseo urbano no recoge la basura desde comienzo de año, situación que obliga a las familias a quemar o botar sus desperdicios domésticos en quebradas, ocasionando daños al medio ambiente. Por su parte, Manuel Ramos, residente, explicó que la distribución de gas doméstico al igual que los combos alimenticios vienen a la comunidad eventualmente. «La caja Clap nos las venden cada dos meses, mientras que el gas doméstico cada seis meses. El llamado es a la autoridades competentes para que busquen una solución al problema», finalizó. ",
